corekoplus04X_filters01_s2_90_filters01_s2_lsi_90 69.3052 0.566 47.0957 0.1991 72.6679 0.6087 48.9602 0.212
corekoplus04X_filters01_s2+1_20_filters01_s2+1_lsi_20 44.4191 0.1507 42.2551 0.1141 46.3458 0.1616 44.0879 0.1235
corekoplus04X_filters01_s2+1_30_filters01_s2+1_lsi_30 49.6014 0.2415 45.3303 0.1732 51.6934 0.2577 47.4153 0.1867
corekoplus04X_filters01_s2+1_40_filters01_s2+1_lsi_40 52.5057 0.2889 45.8998 0.1791 54.6049 0.306 48.1878 0.1978
corekoplus04X_filters01_s2+1_50_filters01_s2+1_lsi_50 54.385 0.322 45.672 0.1766 56.7439 0.3444 48.1878 0.1974
corekoplus04X_filters01_s2+1_60_filters01_s2+1_lsi_60 58.8269 0.396 46.4123 0.1884 60.9626 0.4159 48.6631 0.2055
corekoplus04X_filters01_s2+1_70_filters01_s2+1_lsi_70 62.4146 0.455 46.1276 0.1826 64.587 0.4763 49.079 0.2093
corekoplus04X_filters01_s2+1_80_filters01_s2+1_lsi_80 65.4328 0.5036 46.5262 0.1866 68.2115 0.5361 49.3761 0.2136
corekoplus04X_filters01_s2+1_90_filters01_s2+1_lsi_90 69.6469 0.5699 46.6401 0.1872 72.0737 0.5975 49.1384 0.208
corekoplus04X_filters02_s0_20_filters02_s0_lsi_20 44.4761 0.1447 42.5968 0.1112 46.3458 0.1545 44.0285 0.1132
corekoplus04X_filters02_s0_30_filters02_s0_lsi_30 50.7403 0.2631 47.2665 0.2059 52.8818 0.281 49.4949 0.2239
corekoplus04X_filters02_s0_40_filters02_s0_lsi_40 53.0752 0.3033 47.4374 0.2088 55.199 0.3213 49.6732 0.2276
corekoplus04X_filters02_s0_50_filters02_s0_lsi_50 55.8656 0.3475 47.0957 0.201 58.3482 0.373 49.3167 0.2194
corekoplus04X_filters02_s0_60_filters02_s0_lsi_60 59.2255 0.4036 47.0957 0.2 62.0321 0.4355 49.7326 0.2243
corekoplus04X_filters02_s0_70_filters02_s0_lsi_70 64.0091 0.4803 47.3235 0.2028 66.5478 0.5091 50.0891 0.2293
corekoplus04X_filters02_s0_80_filters02_s0_lsi_80 66.9134 0.5264 47.3804 0.203 69.8752 0.5627 50.0297 0.2273
corekoplus04X_filters02_s0_90_filters02_s0_lsi_90 70.3872 0.5806 47.8929 0.2087 73.7374 0.6232 50.3268 0.2306
corekoplus04X_filters02_s2_20_filters02_s2_lsi_20 47.779 0.214 45.8428 0.1831 49.8515 0.2293 47.8907 0.1976
corekoplus04X_filters02_s2_30_filters02_s2_lsi_30 50.7403 0.2663 47.1526 0.209 53.06 0.2871 49.4355 0.227
corekoplus04X_filters02_s2_40_filters02_s2_lsi_40 55.0683 0.336 47.779 0.2173 57.754 0.364 50.0297 0.2363
corekoplus04X_filters02_s2_50_filters02_s2_lsi_50 58.5991 0.3945 48.0068 0.2179 60.7843 0.415 50.1485 0.2344
corekoplus04X_filters02_s2_60_filters02_s2_lsi_60 63.6105 0.4755 48.1777 0.2209 66.6667 0.5125 51.0398 0.2494
corekoplus04X_filters02_s2_70_filters02_s2_lsi_70 69.4191 0.5675 48.4055 0.2246 71.3607 0.5873 50.6833 0.2433
corekoplus04X_filters02_s2_80_filters02_s2_lsi_80 72.0387 0.6072 47.8929 0.2145 75.9358 0.6582 50.6833 0.2414
